CustomerAttributes,Product
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 2, 1, 4","['Road-250 Red, 58', 'Road-550-W Yellow, 44', 'Road-250 Black, 52', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, S', 'Road-250 Red, 58', 'HL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Fender Set - Mountain', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Road-750 Black, 58', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 0, 2","['Road-150 Red, 56', 'Mountain-200 Black, 42', 'HL Mountain Tire']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 0, 3","['Road-250 Black, 52', 'Mountain-200 Silver, 42', 'Mountain Bottle Cage']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 0, 4","['Road-250 Red, 48', 'Road-250 Black, 52', 'Touring-1000 Blue, 54', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Touring-1000 Blue, 46', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 38', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 1, 0","['Mountain-500 Black, 40', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 1, 1","['Road-150 Red, 48', 'Road-250 Red, 48', 'Road-650 Red, 62', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 1, 2","['Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Water Bottle - 30 oz.', 'Road-750 Black, 58', 'AWC Logo Cap', 'LL Road Tire', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Fender Set - Mountain', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Classic Vest, S', 'Fender Set - Mountain']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 41-50, 3, 1, 3","['Road-150 Red, 52', 'Road-150 Red, 44', 'Road-250 Red, 52', 'Road-250 Black, 48', 'Mountain-200 Black, 46', 'Mountain-200 Silver, 42', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, M"", 'Long-Sleeve Logo Jersey, M', 'Road Tire Tube', 'AWC Logo Cap', 'Mountain-200 Silver, 38', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Mountain-200 Silver, 46', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Road-750 Black, 58', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Bike Wash - Dissolver', ""Women's Mountain Shorts, M"", 'Long-Sleeve Logo Jersey, L']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 3, 1, 3","['Mountain-200 Black, 42', 'Mountain-200 Black, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Touring-1000 Yellow, 54']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 3, 1, 4","['Touring Tire', 'Touring Tire Tube', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 4, 0, 3","['Fender Set - Mountain', 'Sport-100 Helmet, Black']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 5, 0, 2","['Mountain-200 Black, 42', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 5, 1, 1","['Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Road-550-W Yellow, 40', 'Sport-100 Helmet, Red', 'Touring-1000 Blue, 50', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 51-60, 5, 1, 2","['Road-250 Black, 58', 'Mountain Tire Tube', 'ML Mountain Tire', 'Racing Socks, L']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 3, 0, 4","['Fender Set - Mountain', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 3, 1, 4","['Road-150 Red, 44', 'Road-150 Red, 56', 'Road-150 Red, 44', 'Road-150 Red, 52', 'Road-650 Red, 58', 'Road-650 Black, 60', 'Mountain-200 Black, 42', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Fender Set - Mountain', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Mountain-200 Silver, 46', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, XL', 'Mountain-200 Silver, 46', 'Mountain Bottle Cage', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Racing Socks, M', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain-200 Silver, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, M', 'AWC Logo Cap', 'Mountain-200 Silver, 38', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Half-Finger Gloves, L', 'HL Mountain Tire', 'Mountain Tire Tube', 'Half-Finger Gloves, S', 'Sport-100 Helmet, Red', 'Touring-2000 Blue, 46', 'Sport-100 Helmet, Blue', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 4, 0, 2","['Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 4, 1, 2","['Fender Set - Mountain', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, S']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 4, 1, 3","['Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', ""Women's Mountain Shorts, M""]"
"M, F, Bachelors, Management, High Income, 1-2 kids, 61-70, 4, 1, 4","['Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 71-80, 1, 1, 4","['Road-750 Black, 44', 'LL Road Tire', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 71-80, 3, 1, 3","['Road-250 Black, 48', 'Mountain-200 Black, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver']"
"M, F, Bachelors, Management, High Income, 1-2 kids, 71-80, 3, 1, 4",['Water Bottle - 30 oz.']
"M, F, Bachelors, Management, High Income, 3-5 kids, 31-40, 1, 1, 2","['Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Black']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 31-40, 1, 1, 4","['HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 31-40, 2, 1, 3","['Road-650 Red, 48', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring-1000 Yellow, 54', 'Short-Sleeve Classic Jersey, M', 'Mountain-200 Silver, 46', 'Hydration Pack - 70 oz.']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 31-40, 2, 1, 4","['Road-650 Black, 62', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', ""Women's Mountain Shorts, S"", 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 1, 1, 2","['Mountain-200 Black, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 1, 1, 3","['Mountain-200 Silver, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 1, 1, 4","['Road-250 Black, 48', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Road-250 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, L']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 2, 1, 0","['Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 2, 1, 1",['Water Bottle - 30 oz.']
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 2, 1, 4","['Road-150 Red, 48', 'Road-250 Red, 44', 'Road-650 Black, 62', 'Road Tire Tube', 'LL Road Tire', 'Bike Wash - Dissolver', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'HL Road Tire', 'Road Tire Tube', 'Mountain Tire Tube', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, S"", 'Long-Sleeve Logo Jersey, S', 'Racing Socks, M', 'Mountain-200 Silver, 42', 'Sport-100 Helmet, Black', 'Touring Tire', 'Touring Tire Tube', 'Classic Vest, L', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, L', 'Mountain Bottle Cage', 'Sport-100 Helmet, Red', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', ""Women's Mountain Shorts, M"", 'Racing Socks, L', 'Touring Tire Tube', 'Touring-1000 Yellow, 60', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 3, 0, 3","['Road-550-W Yellow, 44', 'Mountain-200 Black, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 3, 1, 0","['HL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'ML Mountain Tire']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 3, 1, 3","['Mountain-100 Silver, 38', 'Road-150 Red, 52', 'Road-550-W Yellow, 42', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Mountain-200 Silver, 42', 'Fender Set - Mountain', 'Bike Wash - Dissolver', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'Touring-1000 Blue, 46', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 41-50, 5, 0, 2","['Road-550-W Yellow, 48', 'Mountain-200 Silver, 42', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 51-60, 4, 1, 3","['Road-550-W Yellow, 48', 'Mountain-200 Silver, 38', 'HL Mountain Tire', 'Mountain Tire Tube', 'Racing Socks, L']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 51-60, 4, 1, 4","['Fender Set - Mountain', 'Bike Wash - Dissolver']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 51-60, 5, 1, 2","['Road-550-W Yellow, 48', 'Mountain-200 Black, 38', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 51-60, 5, 1, 3","['Mountain-200 Black, 46', 'AWC Logo Cap', 'Mountain-200 Black, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL', 'Half-Finger Gloves, M', 'Touring-1000 Yellow, 50', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Half-Finger Gloves, L', 'Road-250 Black, 52', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Mountain Tire Tube', 'Touring Tire Tube', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, XL']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 61-70, 4, 0, 4","['Road-150 Red, 44', 'Road-250 Black, 58', 'Touring-1000 Yellow, 50', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 46', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Road-750 Black, 58', 'Sport-100 Helmet, Black', 'Touring-3000 Yellow, 44', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 61-70, 4, 1, 3","['Road-250 Black, 44', 'Road-550-W Yellow, 48', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, M', 'LL Mountain Tire', 'Half-Finger Gloves, S', 'Road-250 Black, 52', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M', 'Half-Finger Gloves, S', 'Road-250 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 42', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'LL Road Tire', 'Patch Kit/8 Patches', 'Touring-1000 Yellow, 54', 'Mountain-200 Black, 42', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.']"
"M, F, Bachelors, Management, High Income, 3-5 kids, 61-70, 4, 1, 4","['Road-150 Red, 48', 'Mountain-100 Silver, 42', 'Road-250 Red, 52', 'Road-250 Black, 52', 'Road-550-W Yellow, 44', 'Mountain-200 Black, 46', 'Touring-1000 Yellow, 60', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'Road-350-W Yellow, 40', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'ML Mountain Tire', 'Mountain Tire Tube', 'Mountain-200 Black, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Red', 'ML Road Tire', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Touring-1000 Yellow, 50', 'Road Bottle Cage', 'Classic Vest, M', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Blue', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Mountain-200 Silver, 38', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Half-Finger Gloves, M', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Touring-1000 Blue, 50', 'Mountain-200 Silver, 38', 'Touring-1000 Blue, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'AWC Logo Cap', 'Sport-100 Helmet, Red', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'ML Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, High Income, No kids, 31-40, 5, 1, 4","['Road-150 Red, 44', 'Road-250 Black, 48', 'Road Bottle Cage', 'AWC Logo Cap', 'Water Bottle - 30 oz.']"
"M, F, Bachelors, Management, High Income, No kids, 41-50, 1, 0, 1","['Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.']"
"M, F, Bachelors, Management, High Income, No kids, 41-50, 1, 1, 0","['Mountain Tire Tube', 'Hydration Pack - 70 oz.']"
"M, F, Bachelors, Management, High Income, No kids, 41-50, 1, 1, 2","['Road-550-W Yellow, 40', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M']"
"M, F, Bachelors, Management, High Income, No kids, 41-50, 5, 1, 3","['Road-150 Red, 44', 'Mountain-200 Silver, 46', 'Touring-1000 Yellow, 60', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 46', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 42', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Touring-1000 Blue, 50', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Red', 'AWC Logo Cap']"
"M, F, Bachelors, Management, High Income, No kids, 51-60, 5, 0, 3","['Mountain-200 Black, 46', 'Touring-1000 Blue, 46', 'Mountain-200 Silver, 46', 'Hydration Pack - 70 oz.']"
"M, F, Bachelors, Management, High Income, No kids, 51-60, 5, 1, 3","['Road-350-W Yellow, 42', 'Long-Sleeve Logo Jersey, M', 'Half-Finger Gloves, M']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 41-50, 0, 1, 1","['Road-250 Black, 52', 'Road-350-W Yellow, 40', 'Short-Sleeve Classic Jersey, M']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 51-60, 0, 0, 2","['Road-250 Black, 52', 'Road-550-W Yellow, 40', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Blue', 'Short-Sleeve Classic Jersey, L']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 51-60, 0, 1, 1","['Road-250 Red, 48', 'Road-250 Black, 44', 'Mountain Bottle Cage', ""Women's Mountain Shorts, S"", 'Road-350-W Yellow, 44', 'ML Road Tire', 'Patch Kit/8 Patches', 'Road-350-W Yellow, 44', 'Short-Sleeve Classic Jersey, XL', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Red', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'LL Mountain Tire', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 51-60, 0, 1, 2","['Road-250 Black, 58', 'Road-250 Red, 48', 'Road-550-W Yellow, 44', 'Short-Sleeve Classic Jersey, S', 'Road-550-W Yellow, 44', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 61-70, 0, 0, 2","['Road-650 Red, 60', 'Mountain-200 Black, 38', 'Mountain-200 Black, 42', 'Road Tire Tube', 'ML Road Tire', 'Half-Finger Gloves, M', 'Fender Set - Mountain', 'Mountain-400-W Silver, 38', 'Racing Socks, L', ""Women's Mountain Shorts, L"", 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 44', 'Sport-100 Helmet, Black', 'Touring-3000 Blue, 54', 'Mountain-400-W Silver, 42', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 61-70, 0, 1, 2","['Road-150 Red, 52', 'Road-150 Red, 62', 'Road-150 Red, 48', 'Road-150 Red, 48', 'Road-150 Red, 44', 'Road-250 Red, 52', 'Road-250 Red, 58', 'Road-250 Red, 52', 'Road-250 Red, 44', 'Road-250 Red, 58', 'Road-250 Red, 48', 'Road-250 Red, 44', 'Mountain-200 Silver, 38', 'Road-250 Red, 48', 'Mountain-200 Silver, 46', 'Road-550-W Yellow, 38', 'Sport-100 Helmet, Black', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches', 'Road-250 Black, 48', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Blue', 'Patch Kit/8 Patches', 'Road-250 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Mountain-500 Black, 44', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Short-Sleeve Classic Jersey, XL', 'Road-550-W Yellow, 48', 'Road-350-W Yellow, 40', 'ML Road Tire', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 38', 'Short-Sleeve Classic Jersey, XL', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 38', 'Short-Sleeve Classic Jersey, XL', 'Road-350-W Yellow, 44', 'Sport-100 Helmet, Blue', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Road-350-W Yellow, 44', ""Women's Mountain Shorts, L"", 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Hydration Pack - 70 oz.', 'Racing Socks, L', 'Road-350-W Yellow, 48', 'Sport-100 Helmet, Blue', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 38', 'ML Mountain Tire', 'Mountain Tire Tube', 'Half-Finger Gloves, L', 'Sport-100 Helmet, Blue', 'Road-350-W Yellow, 44', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'Road-350-W Yellow, 42', 'Long-Sleeve Logo Jersey, L', 'Road-550-W Yellow, 48', 'Sport-100 Helmet, Black', 'Fender Set - Mountain', 'Racing Socks, M', 'Road-250 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, XL', 'Half-Finger Gloves, S']"
"M, F, Bachelors, Management, Low Income, 1-2 kids, 71-80, 0, 1, 1","['Fender Set - Mountain', 'Sport-100 Helmet, Red', 'HL Mountain Tire', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, Low Income, 3-5 kids, 61-70, 0, 1, 2","['Mountain-200 Silver, 46', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', ""Women's Mountain Shorts, L"", ""Women's Mountain Shorts, S"", 'Short-Sleeve Classic Jersey, L', 'Road-750 Black, 44', 'Water Bottle - 30 oz.', 'Road Bottle Cage', ""Women's Mountain Shorts, M"", 'Road-550-W Yellow, 42', 'Road Tire Tube', 'Racing Socks, M', 'ML Road Tire', 'Road-550-W Yellow, 38', 'Road-550-W Yellow, 48', 'ML Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Road-750 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', ""Women's Mountain Shorts, M"", 'Half-Finger Gloves, L', 'Road-750 Black, 44', 'Road-550-W Yellow, 48', 'LL Road Tire', 'Patch Kit/8 Patches']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 31-40, 0, 1, 2","['HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M', 'Touring-1000 Yellow, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Road-750 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 31-40, 0, 1, 3","['Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Mountain-200 Black, 38', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 0, 0, 1","['Road-250 Red, 48', 'Road-250 Black, 44', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 0, 1, 2","['Mountain-200 Silver, 42', 'AWC Logo Cap', 'Road-750 Black, 44', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Touring-1000 Blue, 46', 'Half-Finger Gloves, L', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'HL Mountain Tire', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 0, 1, 3","['Road-250 Red, 48', 'Mountain-200 Black, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 1, 0, 0","['Touring Tire Tube', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 1, 0, 1","['Road-150 Red, 62', 'Road-350-W Yellow, 48', 'Sport-100 Helmet, Blue']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 1, 1, 1","['Road-250 Black, 58', 'Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Red']"
"M, F, Bachelors, Management, Mid Income, 1-2 kids, 41-50, 1, 1, 3","['Road-150 Red, 52', 'Road-250 Black, 44', 'Road-250 Red, 58', 'Bike Wash - Dissolver', ""Women's Mountain Shorts, L"", 'Short-Sleeve Classic Jersey, M', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Road-250 Black, 58', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches']"
